timestamp,datetime,symbol,timeframe,open,high,low,close,volume,sma_20,sma_50,sma_200,ema_12,ema_26,rsi_14,macd,macd_signal,macd_hist,bb_upper,bb_middle,bb_lower,atr_14,obv
1717012800000,2024-05-29 20:00:00,ETH/USDT,4h,3749.66000000,3792.99000000,3742.59000000,3767.43000000,40460.27180000,3853.86550000,3799.95780000,3251.01190000,3812.13921322,3810.20153203,44.67388759,1.93768118,23.50802386,-21.57034268,3962.07593655,3853.86550000,3745.65506345,67.29577429,-56472.13690000
1717027200000,2024-05-30 00:00:00,ETH/USDT,4h,3767.44000000,3797.79000000,3750.75000000,3791.31000000,30162.37420000,3849.48800000,3801.53860000,3254.29925000,3808.93471888,3808.80215929,47.92785185,0.13255959,18.83293100,-18.70037142,3960.35071539,3849.48800000,3738.62528461,65.84893327,-26309.76270000
1717041600000,2024-05-30 04:00:00,ETH/USDT,4h,3791.30000000,3801.65000000,3712.73000000,3720.32000000,56963.15660000,3844.18050000,3800.15300000,3257.24435000,3795.30168520,3802.24792527,40.33342117,-6.94624007,13.67709679,-20.62333686,3968.31257571,3844.18050000,3720.04842429,67.49686661,-83272.91930000
1717056000000,2024-05-30 08:00:00,ETH/USDT,4h,3720.32000000,3757.25000000,3702.58000000,3737.00000000,49744.55440000,3835.05150000,3799.02440000,3260.31845000,3786.33219517,3797.41474562,42.63353282,-11.08255045,8.72516734,-19.80771779,3962.47179921,3835.05150000,3707.63120079,66.58066185,-33528.36490000
1717070400000,2024-05-30 12:00:00,ETH/USDT,4h,3737.01000000,3798.97000000,3733.39000000,3776.12000000,52289.92060000,3828.15700000,3799.61100000,3263.59610000,3784.76108822,3795.83735706,47.72346566,-11.07626883,4.76488011,-15.84114894,3952.62985457,3828.15700000,3703.68414543,66.50918600,18761.55570000
1717084800000,2024-05-30 16:00:00,ETH/USDT,4h,3776.12000000,3825.35000000,3752.24000000,3762.01000000,57189.85040000,3821.23300000,3801.03920000,3266.78155000,3781.26092080,3793.33162690,46.13351607,-12.07070610,1.39776287,-13.46846897,3944.23867858,3821.23300000,3698.22732142,66.98067272,-38428.29470000
1717099200000,2024-05-30 20:00:00,ETH/USDT,4h,3762.00000000,3762.40000000,3719.30000000,3747.91000000,30684.43320000,3810.45900000,3800.74420000,3269.79585000,3776.13000991,3789.96706195,44.53673088,-13.83705204,-1.64920011,-12.18785192,3918.62373823,3810.45900000,3702.29426177,65.27491038,-69112.72790000
1717113600000,2024-05-31 00:00:00,ETH/USDT,4h,3747.90000000,3770.00000000,3740.45000000,3760.21000000,20559.76870000,3804.80700000,3801.21620000,3272.40990000,3773.68077762,3787.76283514,46.28339415,-14.08205752,-4.13577160,-9.94628592,3911.05332061,3804.80700000,3698.56067939,62.72313107,-48552.95920000
1717128000000,2024-05-31 04:00:00,ETH/USDT,4h,3760.21000000,3766.55000000,3724.41000000,3729.11000000,27617.25470000,3796.55150000,3801.04380000,3274.77765000,3766.82373491,3783.41818068,42.62796567,-16.59444578,-6.62750643,-9.96693934,3899.32668072,3796.55150000,3693.77631928,61.25290742,-76170.21390000
1717142400000,2024-05-31 08:00:00,ETH/USDT,4h,3729.11000000,3813.20000000,3726.45000000,3802.62000000,46707.60250000,3794.19700000,3801.45400000,3277.24640000,3772.33085261,3784.84053767,52.23139539,-12.50968506,-7.80394216,-4.70574290,3894.11077885,3794.19700000,3694.28322115,63.07412832,-29462.61140000
1717156800000,2024-05-31 12:00:00,ETH/USDT,4h,3802.62000000,3849.94000000,3742.35000000,3744.77000000,89048.25760000,3789.07100000,3800.06940000,3279.38225000,3768.09072144,3781.87234969,45.74227938,-13.78162825,-8.99947938,-4.78214888,3888.07853525,3789.07100000,3690.06346475,66.25383344,-118510.86900000
1717171200000,2024-05-31 16:00:00,ETH/USDT,4h,3744.77000000,3794.62000000,3723.75000000,3785.45000000,56610.69270000,3783.12650000,3797.40920000,3281.87745000,3770.76137968,3782.13736083,50.40808904,-11.37598115,-9.47477973,-1.90120142,3866.83060725,3783.12650000,3699.42239275,66.58355962,-61900.17630000
1717185600000,2024-05-31 20:00:00,ETH/USDT,4h,3785.45000000,3800.94000000,3742.00000000,3762.29000000,32863.18980000,3778.18600000,3796.39600000,3284.08385000,3769.45809050,3780.66718595,47.88348364,-11.20909545,-9.82164287,-1.38745258,3854.20969378,3778.18600000,3702.16230622,66.03759108,-94763.36610000
1717200000000,2024-06-01 00:00:00,ETH/USDT,4h,3762.29000000,3782.07000000,3752.67000000,3778.98000000,19162.46600000,3775.09450000,3796.14880000,3286.39415000,3770.92299965,3780.54220921,49.83337590,-9.61920956,-9.78115621,0.16194665,3845.50149922,3775.09450000,3704.68750078,63.42062029,-75600.90010000
1717214400000,2024-06-01 04:00:00,ETH/USDT,4h,3778.98000000,3794.11000000,3770.31000000,3773.00000000,19843.03040000,3771.51000000,3795.93660000,3288.94190000,3771.24253817,3779.98352705,49.12418988,-8.74098888,-9.57312274,0.83213386,3834.26286161,3771.51000000,3708.75713839,60.59057598,-95443.93050000
1717228800000,2024-06-01 08:00:00,ETH/USDT,4h,3772.99000000,3809.55000000,3772.43000000,3788.28000000,28016.79250000,3768.37400000,3795.62580000,3291.99530000,3773.86368614,3780.59808060,51.04142544,-6.73439446,-9.00537709,2.27098263,3820.24979605,3768.37400000,3716.49820395,58.91410627,-67427.13800000
1717243200000,2024-06-01 12:00:00,ETH/USDT,4h,3788.28000000,3814.67000000,3787.00000000,3798.60000000,23200.52080000,3767.30400000,3798.01300000,3295.04330000,3777.66927289,3781.93155611,52.34756700,-4.26228322,-8.05675831,3.79447509,3815.63817069,3767.30400000,3718.96982931,56.68238439,-44226.61720000
1717257600000,2024-06-01 16:00:00,ETH/USDT,4h,3798.60000000,3809.81000000,3790.21000000,3804.51000000,18166.42780000,3766.97150000,3799.85080000,3298.26530000,3781.79861552,3783.60403344,53.11891717,-1.80541792,-6.80649023,5.00107232,3814.17253146,3766.97150000,3719.77046854,54.03364265,-26060.18940000
1717272000000,2024-06-01 20:00:00,ETH/USDT,4h,3804.50000000,3833.30000000,3799.00000000,3815.82000000,24297.96310000,3769.77000000,3802.29380000,3301.43215000,3787.03267467,3785.99040133,54.63238185,1.04227334,-5.23673752,6.27901086,3821.38107439,3769.77000000,3718.15892561,52.62409675,-1762.22630000
1717286400000,2024-06-02 00:00:00,ETH/USDT,4h,3815.82000000,3838.59000000,3797.70000000,3807.13000000,40362.67480000,3772.64350000,3803.54840000,3304.53775000,3790.12457088,3787.55629753,53.21097716,2.56827335,-3.67573535,6.24400869,3825.83134157,3772.64350000,3719.45565843,51.78594698,-42124.90110000
1717300800000,2024-06-02 04:00:00,ETH/USDT,4h,3807.13000000,3824.50000000,3792.25000000,3793.33000000,42266.64860000,3773.93850000,3804.84940000,3307.42075000,3790.61771382,3787.98397919,50.94421239,2.63373463,-2.41384135,5.04757598,3827.81232046,3773.93850000,3720.06467954,50.39052219,-84391.54970000
1717315200000,2024-06-02 08:00:00,ETH/USDT,4h,3793.33000000,3810.00000000,3770.99000000,3805.01000000,40043.57120000,3774.62350000,3806.04440000,3310.54185000,3792.83191169,3789.24516592,52.77779272,3.58674577,-1.21372393,4.80046970,3829.69840764,3774.62350000,3719.54859236,49.57762775,-44347.97850000
1717329600000,2024-06-02 12:00:00,ETH/USDT,4h,3805.01000000,3810.00000000,3776.86000000,3798.78000000,23979.17800000,3778.54650000,3807.08800000,3313.74900000,3793.74700220,3789.95144993,51.66845182,3.79555228,-0.21186869,4.00742096,3828.53268820,3778.54650000,3728.56031180,48.40351148,-68327.15650000
1717344000000,2024-06-02 16:00:00,ETH/USDT,4h,3798.79000000,3803.67000000,3752.62000000,3782.37000000,37585.33860000,3780.81500000,3807.94760000,3317.62360000,3791.99669417,3789.38986104,48.76113206,2.60683313,0.35187168,2.25496145,3827.02902536,3780.81500000,3734.60097464,48.59254638,-105912.49510000
1717358400000,2024-06-02 20:00:00,ETH/USDT,4h,3782.37000000,3796.44000000,3765.99000000,3780.91000000,26058.02950000,3781.05450000,3808.69000000,3321.55755000,3790.29104891,3788.76172319,48.49965418,1.52932573,0.58736249,0.94196324,3827.21833757,3781.05450000,3734.89066243,47.29665021,-131970.52460000
1717372800000,2024-06-03 00:00:00,ETH/USDT,4h,3780.92000000,3821.32000000,3761.05000000,3799.50000000,34542.18200000,3782.92900000,3809.52720000,3325.91025000,3791.70781062,3789.55715110,52.02716060,2.15065952,0.90002189,1.25063763,3828.89152382,3782.92900000,3736.96647618,48.22331805,-97428.34260000
1717387200000,2024-06-03 04:00:00,ETH/USDT,4h,3799.51000000,3842.01000000,3795.18000000,3817.82000000,41747.96140000,3786.42450000,3810.89840000,3329.92910000,3795.72507052,3791.65069546,55.27809863,4.07437506,1.53489253,2.53948253,3831.83253694,3786.42450000,3741.01646306,48.12379533,-55680.38120000
1717401600000,2024-06-03 08:00:00,ETH/USDT,4h,3817.81000000,3840.16000000,3804.70000000,3809.00000000,37028.91770000,3788.86400000,3811.64660000,3333.95225000,3797.76736737,3792.93582913,53.40182087,4.83153823,2.19422167,2.63731657,3833.61414878,3788.86400000,3744.11385122,47.21923852,-92709.29890000
1717416000000,2024-06-03 12:00:00,ETH/USDT,4h,3809.01000000,3849.99000000,3758.43000000,3796.82000000,82479.96930000,3792.24950000,3811.86260000,3338.58780000,3797.62161854,3793.22354549,50.83570494,4.39807305,2.63499194,1.76308110,3827.67944297,3792.24950000,3756.81955703,50.38643577,-175189.26820000
1717430400000,2024-06-03 16:00:00,ETH/USDT,4h,3796.82000000,3798.63000000,3759.00000000,3773.40000000,31798.14740000,3790.78850000,3811.05480000,3342.92785000,3793.89521569,3791.75513472,46.23508698,2.14008097,2.53600975,-0.39592878,3826.79258381,3790.78850000,3754.78441619,49.61811893,-206987.41560000
1717444800000,2024-06-03 20:00:00,ETH/USDT,4h,3773.39000000,3784.88000000,3759.67000000,3767.06000000,21251.52420000,3791.90300000,3809.73500000,3347.33590000,3789.76672097,3789.92586548,45.04659478,-0.15914451,1.99697890,-2.15612341,3823.21423575,3791.90300000,3760.59176425,47.87468186,-228238.93980000
1717459200000,2024-06-04 00:00:00,ETH/USDT,4h,3767.07000000,3785.19000000,3730.00000000,3773.51000000,37241.37760000,3791.30600000,3807.62800000,3351.57315000,3787.26568697,3788.70987544,46.55185787,-1.44418847,1.30874542,-2.75293389,3823.52866432,3791.30600000,3759.08333568,48.39720459,-190997.56220000
1717473600000,2024-06-04 04:00:00,ETH/USDT,4h,3773.51000000,3778.63000000,3752.10000000,3774.72000000,22170.44940000,3791.92750000,3806.59300000,3355.58445000,3785.33558128,3787.67358837,46.84600462,-2.33800709,0.57939492,-2.91740201,3822.31480779,3791.92750000,3761.54019221,46.83526140,-168827.11280000
1717488000000,2024-06-04 08:00:00,ETH/USDT,4h,3774.72000000,3782.99000000,3741.60000000,3764.65000000,28835.70260000,3791.21100000,3803.49440000,3359.76105000,3782.15318416,3785.96813738,44.64397535,-3.81495322,-0.29947471,-3.51547851,3823.40758112,3791.21100000,3759.01441888,46.44631416,-197662.81540000
1717502400000,2024-06-04 12:00:00,ETH/USDT,4h,3764.65000000,3817.99000000,3753.57000000,3810.63000000,67169.50870000,3793.09250000,3801.42680000,3364.20810000,3786.53423275,3787.79494202,55.03676738,-1.26070927,-0.49172162,-0.76898765,3825.21026884,3793.09250000,3760.97473116,47.73014886,-130493.30670000
1717516800000,2024-06-04 16:00:00,ETH/USDT,4h,3810.63000000,3831.65000000,3776.20000000,3800.38000000,52190.82520000,3793.69750000,3799.42460000,3368.23225000,3788.66435079,3788.72716854,52.66313408,-0.06281775,-0.40594084,0.34312310,3825.88564184,3793.69750000,3761.50935816,48.28156680,-182684.13190000
1717531200000,2024-06-04 20:00:00,ETH/USDT,4h,3800.37000000,3822.00000000,3792.00000000,3810.23000000,24455.88330000,3794.27900000,3796.36140000,3372.33255000,3791.98214298,3790.31997087,54.68565697,1.66217211,0.00768175,1.65449036,3827.21198826,3794.27900000,3761.34601174,46.97574060,-158228.24860000
1717545600000,2024-06-05 00:00:00,ETH/USDT,4h,3810.23000000,3839.92000000,3800.00000000,3810.45000000,37461.09470000,3794.57600000,3795.10540000,3376.38575000,3794.82335175,3791.81108414,54.73217857,3.01226761,0.60859892,2.40366869,3827.97651580,3794.57600000,3761.17548420,46.47175913,-120767.15390000
1717560000000,2024-06-05 04:00:00,ETH/USDT,4h,3810.45000000,3820.81000000,3777.33000000,3809.58000000,52478.44840000,3794.26400000,3793.41260000,3380.50270000,3797.09360533,3793.12730013,54.49392014,3.96630520,1.28014018,2.68616502,3826.97435885,3794.26400000,3761.55364115,46.25806205,-173245.60230000
1717574400000,2024-06-05 08:00:00,ETH/USDT,4h,3809.57000000,3811.03000000,3788.90000000,3804.31000000,31518.10020000,3794.12300000,3792.50460000,3384.47350000,3798.20381989,3793.95564827,52.98915542,4.24817163,1.87374647,2.37442516,3826.63400866,3794.12300000,3761.61199134,44.53462905,-204763.70250000
1717588800000,2024-06-05 12:00:00,ETH/USDT,4h,3804.31000000,3824.44000000,3782.00000000,3813.58000000,47557.58330000,3795.13550000,3791.83040000,3388.69640000,3800.56938606,3795.40930395,55.32599673,5.16008211,2.53101360,2.62906852,3828.72797325,3795.13550000,3761.54302675,44.38501269,-157206.11920000
1717603200000,2024-06-05 16:00:00,ETH/USDT,4h,3813.59000000,3878.00000000,3796.80000000,3876.54000000,73294.75320000,3798.71200000,3791.27440000,3393.18160000,3812.25717282,3801.41898514,67.23772721,10.83818768,4.19244841,6.64573927,3847.52927383,3798.71200000,3749.89472617,47.01465464,-83911.36600000
1717617600000,2024-06-05 20:00:00,ETH/USDT,4h,3876.53000000,3887.47000000,3842.28000000,3865.99000000,31428.62370000,3802.07250000,3791.37220000,3397.13395000,3820.52376162,3806.20202328,64.15101634,14.32173834,6.21830640,8.10343194,3859.02176966,3802.07250000,3745.12323034,46.88432216,-115339.98970000
1717632000000,2024-06-06 00:00:00,ETH/USDT,4h,3866.00000000,3878.60000000,3853.20000000,3861.69000000,26177.25940000,3806.03850000,3791.78980000,3401.07990000,3826.85702906,3810.31224377,62.88388117,16.54478529,8.28360218,8.26118311,3867.79215779,3806.03850000,3744.28484221,45.34972772,-141517.24910000
1717646400000,2024-06-06 04:00:00,ETH/USDT,4h,3861.70000000,3865.50000000,3838.53000000,3852.10000000,38537.39420000,3809.59800000,3791.93800000,3404.82735000,3830.74056305,3813.40763312,60.03572376,17.33292993,10.09346773,7.23946220,3873.32301976,3809.59800000,3745.87298024,44.03689003,-180054.64330000
1717660800000,2024-06-06 08:00:00,ETH/USDT,4h,3852.10000000,3856.50000000,3842.84000000,3849.51000000,24695.08920000,3812.09850000,3791.90820000,3408.51490000,3833.62816874,3816.08188252,59.25514530,17.54628621,11.58403142,5.96225479,3877.93213708,3812.09850000,3746.26486292,41.86711217,-204749.73250000
1717675200000,2024-06-06 12:00:00,ETH/USDT,4h,3849.51000000,3866.48000000,3820.00000000,3845.01000000,46381.69240000,3813.45800000,3792.40840000,3412.26025000,3835.37921970,3818.22470604,57.84783031,17.15451366,12.69812787,4.45638579,3880.81348281,3813.45800000,3746.10251719,42.19660416,-251131.42490000
1717689600000,2024-06-06 16:00:00,ETH/USDT,4h,3845.00000000,3855.60000000,3787.15000000,3791.01000000,62854.20340000,3812.55850000,3792.00540000,3415.56305000,3828.55318590,3816.20880189,44.26257385,12.34438401,12.62737910,-0.28299509,3880.60504621,3812.55850000,3744.51195379,44.07184672,-313985.62830000
1717704000000,2024-06-06 20:00:00,ETH/USDT,4h,3791.01000000,3815.45000000,3760.00000000,3813.46000000,38858.55190000,3813.39050000,3793.07760000,3418.99630000,3826.23115730,3816.00518693,49.56550195,10.22597037,12.14709735,-1.92112699,3881.05279392,3813.39050000,3745.72820608,44.88457195,-275127.07640000
1717718400000,2024-06-07 00:00:00,ETH/USDT,4h,3813.47000000,3813.47000000,3792.34000000,3806.30000000,19303.93140000,3815.03550000,3794.21040000,3422.34275000,3823.16482541,3815.28628420,47.99707267,7.87854121,11.29338612,-3.41484491,3880.28554934,3815.03550000,3749.78545066,43.18781681,-294431.00780000
1717732800000,2024-06-07 04:00:00,ETH/USDT,4h,3806.30000000,3825.75000000,3806.00000000,3816.31000000,19448.30910000,3817.49800000,3795.18800000,3425.83815000,3822.11023688,3815.36211500,50.36193578,6.74812189,10.38433328,-3.63621139,3878.92526157,3817.49800000,3756.07073843,41.51368704,-274982.69870000
